user_id,user_name,time,rating,text,pics,resp,gmap_id,biz_name,description,category,avg_rating,num_of_reviews,hours,address,price_level,state,is_spam,is_ad,rant_without_visit
13885179178823427435,User_2085,1697531535726,1,"Efficient service, quality work, professional atmosphere throughout.",False,False,0x174a4dfc841ee6:0x22e5375f1f96c5,Target Store,None,Fast Food,2.5,481,Mon-Fri 9AM-6PM,"4328 Second Ave, Phoenix, AZ",3,PA,0,0,0
38162813070579051487,User_9520,1661106820002,5,"Helpful team, good value, would recommend to others.",False,False,0x22ae5a247cbb12:0x2346545e30b419,Whole Foods Market,Local supermarket,Supermarket,2.6,975,Mon-Fri 9AM-6PM,"4321 Main St, Los Angeles, AZ",1,FL,0,0,0
27082637515988135627,User_9883,1664642618432,3,"Professional service, helpful staff, convenient location.",False,False,0x1c5a03b5c0e2fc:0x21304df525fc6e,CVS Pharmacy,Local gas station,Gas Station,4.6,447,Mon-Fri 9AM-6PM,"7180 Oak Ave, Houston, TX",4,PA,0,0,0
34128477969892251124,User_8971,1670880760409,4,"Satisfied customer, good service, will return in future.",False,False,0x6346f7f31b91d:0x62e03be8b57d6,CVS Pharmacy,Local pharmacy,Pharmacy,1.3,756,None,"8953 First St, Houston, NY",3,TX,0,0,0
37139000175577057910,User_1535,1658748375594,5,"Clean facility, organized staff, pleasant experience overall.",False,False,0x236f4faebe9e6f:0x6301239fd0ae6,KFC Restaurant,None,Fast Food,5.0,630,None,"3249 Oak Ave, Houston, TX",0,MI,0,0,0
19704601402021235289,User_5660,1645885518523,4,"Professional service, helpful staff, convenient location.",False,False,0x19ca2fce74301d:0x1d7b3c1dc6c406,Subway Restaurant,None,Government Office,2.8,975,Mon-Fri 9AM-6PM,"4911 First St, Houston, CA",2,IL,0,0,0
69780018204572020044,User_3436,1652605504274,1,Expert landscaping services for your home. Free estimates available now.,False,False,0x117bc220106cf3:0x779fc0db46ed7,Shell Gas Station,None,Grocery Store,4.7,685,Mon-Fri 9AM-6PM,"9145 Second Ave, Chicago, CA",3,NY,0,1,0
50425829464198027284,User_2082,1641205276241,5,"Efficient service, quality work, professional atmosphere throughout.",False,False,0x1da85fc6cc7294:0x1b66d6f876c133,Chase Bank,None,Mexican Restaurant,4.9,433,Mon-Fri 9AM-6PM,"9382 Oak Ave, New York, CA",4,OH,0,0,0
65125675252421633074,User_3427,1701305240173,2,"Professional service, helpful staff, convenient location.",True,False,0xe870c5ae287e8:0x173a9171a0f8e2,CVS Pharmacy,None,Home Improvement,2.5,3,None,"8309 Oak Ave, Los Angeles, CA",1,NC,0,0,0
94679553617108048668,User_4222,1694402850582,5,"Good experience, fair prices, clean and organized facility.",False,False,0xe3232ed9a8d84:0x109664a95c922f,Subway Restaurant,Local restaurant,Restaurant,3.4,989,Mon-Fri 9AM-6PM,"7874 First St, Houston, AZ",2,PA,0,0,0
55181081605656015296,User_5919,1687773892962,5,"Helpful team, good value, would recommend to others.",False,False,0x10418de1f44a86:0x115023a559fba0,Pizza Hut,Local government office,Government Office,1.2,78,Mon-Fri 9AM-6PM,"4583 Second Ave, Phoenix, TX",0,IL,0,0,0
66284626104221627795,User_4496,1686238772079,4,"Helpful team, good value, would recommend to others.",False,False,0x401e9d80a8c51:0x114bf654282ae1,Dunkin' Donuts,None,Grocery Store,1.3,663,None,"7962 Main St, New York, CA",3,IL,0,0,0
59286211347470959419,User_7808,1701819931863,3,"Quality products, efficient service, satisfied with visit.",False,False,0x2300b3b84a083b:0x1f7eebcc99d84c,Subway Restaurant,None,Restaurant,1.5,960,None,"4024 Main St, Chicago, CA",0,GA,0,0,0
75201712002084357501,User_9368,1671584375889,4,"Helpful team, good value, would recommend to others.",False,False,0x20cbff8df88c6a:0x1d4af043953b21,Home Depot,None,Restaurant,4.9,785,None,"1139 Oak Ave, Los Angeles, IL",0,NC,0,0,0
16481864680471959200,User_6573,1670430785099,5,"Helpful team, good value, would recommend to others.",False,False,0x19de3964320493:0x22ca02b5e6e53d,Home Depot,None,Coffee Shop,5.0,233,Mon-Fri 9AM-6PM,"8199 Second Ave, Houston, TX",1,PA,0,0,0
66011315209131930031,User_4081,1679665890406,3,"Helpful team, good value, would recommend to others.",False,True,0x14358c3d016235:0x1c1197347f3736,CRST WIC Office,Local pharmacy,Pharmacy,1.5,140,Mon-Fri 9AM-6PM,"9169 Second Ave, Chicago, NY",2,NY,0,0,0
34295596249123994348,User_6112,1699136522469,3,High-quality car repair services. We fix all makes and models efficiently.,False,False,0x1ebe89fbcce2ce:0x22f4630e41496d,Pizza Hut,None,Donut Shop,1.3,544,Mon-Fri 9AM-6PM,"8263 Pine Rd, Chicago, TX",0,IL,0,1,0
16687538077740671697,User_2559,1662361112201,5,"Nice service, friendly staff, will come back again.",True,False,0x217abb314d9a3a:0x1f66ff38947ce8,Best Buy Electronics,None,Government Office,3.8,305,Mon-Fri 9AM-6PM,"4974 Main St, Houston, NY",1,OH,0,0,0
12525204993746886725,User_2545,1643521947565,2,"Good experience, fair prices, clean and organized facility.",True,True,0x184de3d42b20ad:0x15c2de8fd33d6c,Target Store,None,Supermarket,3.8,107,Mon-Fri 9AM-6PM,"375 First St, Los Angeles, CA",0,NC,0,0,0
63035731103678313101,User_4072,1677470866052,2,"Good experience, fair prices, clean and organized facility.",False,False,0xc2c17ee6ac43e:0x1746eae486f96e,Subway Restaurant,None,Pharmacy,4.4,128,Mon-Fri 9AM-6PM,"4277 Second Ave, Houston, NY",4,OH,0,0,0
39083432072604885166,User_2965,1688098855202,2,"Nice service, friendly staff, will come back again.",False,False,0x15f068c19abdff:0x186978a57f288f,Chase Bank,None,Coffee Shop,1.8,114,Mon-Fri 9AM-6PM,"325 First St, New York, IL",1,TX,0,0,0
24491715736799603965,User_7041,1668530780103,4,"Professional service, helpful staff, convenient location.",True,False,0xc514397c1894a:0x51e5b14c346e5,Chase Bank,None,Pharmacy,2.0,444,Mon-Fri 9AM-6PM,"1106 Main St, Houston, AZ",1,OH,0,0,0
49488905605378643753,User_5576,1667525471024,5,Terrible experience! Waited forever and got terrible service. Very frustrated!,True,False,0x1e6a69eb553df8:0x22628e1ed85f76,Subway Restaurant,None,Bank,2.6,165,Mon-Fri 9AM-6PM,"7278 Oak Ave, New York, CA",2,OH,0,0,1
93964903902474790593,User_3370,1658646761395,4,"Good experience, fair prices, clean and organized facility.",False,True,0x205043e28778cf:0xb9eafed2cf469,Subway Restaurant,Local grocery store,Grocery Store,4.2,776,Mon-Fri 9AM-6PM,"9208 Second Ave, Phoenix, AZ",3,GA,0,0,0
97985186697091226106,User_7876,1664909367740,1,Reliable plumbing services 24/7. Licensed and insured technicians available.,False,False,0x106a4c45c29ea8:0x1e7e6c5040e3e3,Pizza Hut,None,Grocery Store,4.8,579,Mon-Fri 9AM-6PM,"1674 First St, Houston, AZ",0,FL,0,1,0
53094323858735926329,User_8723,1657139666497,4,"Nice service, friendly staff, will come back again.",False,False,0x4f4ef829cd2a8:0x127fd5d93eb752,Target Store,None,Gas Station,2.6,757,None,"9087 First St, Los Angeles, CA",2,FL,0,0,0
14730788236251605061,User_7703,1685149228575,4,"Professional service, helpful staff, convenient location.",False,False,0x1b70262e3831bb:0x2193d145d3a7dc,Taco Bell,Local fast food,Fast Food,4.0,46,Mon-Fri 9AM-6PM,"4639 Second Ave, Los Angeles, NY",3,GA,0,0,0
80018717550993688068,User_6418,1645720065815,4,Terrible experience! Waited forever and got terrible service. Very frustrated!,False,True,0x179f929fd5f9e5:0x43c7d3721b545,Costco Wholesale,None,Restaurant,3.7,198,None,"2671 Oak Ave, New York, CA",0,FL,0,0,1
18501276512543383078,User_8364,1680618958425,2,"Quality products, efficient service, satisfied with visit.",False,False,0x12b649cd7f3cc2:0x3cbf10590c0ea,Walgreens Pharmacy,None,Coffee Shop,1.7,36,Mon-Fri 9AM-6PM,"6987 Main St, New York, CA",1,TX,0,0,0
49959137434863044138,User_9523,1678420352348,5,"Satisfied customer, good service, will return in future.",False,False,0x149a953ce88d58:0x15b4c34dde1e02,Shell Gas Station,None,Fried Chicken,1.9,460,Mon-Fri 9AM-6PM,"7392 Pine Rd, Chicago, IL",2,NY,0,0,0
99922799789258139072,User_2889,1691661218934,2,"Satisfied customer, good service, will return in future.",False,False,0x1d1e6ee01dc5df:0xb3f87c5240635,Walmart Supercenter,None,Government Office,4.6,521,Mon-Fri 9AM-6PM,"9007 Main St, Los Angeles, AZ",2,PA,0,0,0
51683336960238813852,User_6440,1651942674062,5,Free money! Click here to claim your prize now! Limited time offer!,False,True,0x1be08f61a319ef:0x124d2df72ac3ba,Chipotle Mexican Grill,Local coffee shop,Coffee Shop,1.7,283,Mon-Fri 9AM-6PM,"5632 Main St, New York, NY",2,NY,1,0,0
10559810953908874653,User_6283,1693243150446,4,"Nice service, friendly staff, will come back again.",False,False,0x1cc069b36e46ed:0x1b80fa4645a016,Costco Wholesale,None,Mexican Restaurant,4.9,27,Mon-Fri 9AM-6PM,"5889 Pine Rd, Houston, NY",2,NC,0,0,0
52282481761240073015,User_3609,1675720184265,5,"Efficient service, quality work, professional atmosphere throughout.",False,False,0x1bf9dd77cf8fc5:0x139916eec0e8d6,Chipotle Mexican Grill,None,Fried Chicken,3.5,44,Mon-Fri 9AM-6PM,"7782 Main St, Phoenix, TX",1,NY,0,0,0
59105917441004222006,User_5024,1664093086306,4,Free trial offer! No strings attached! Sign up today!,False,False,0xad80027c42101:0xdd85fa262e35d,Target Store,None,Retail Store,2.5,51,Mon-Fri 9AM-6PM,"2889 Second Ave, Houston, NY",2,NY,1,0,0
35949623495586730123,User_4938,1681411630220,5,Great place to care for our children.,False,False,0x146107917bdc92:0x793c5d4135a5e,Taco Bell,Local mexican restaurant,Mexican Restaurant,1.3,275,Mon-Fri 9AM-6PM,"2105 First St, Chicago, AZ",0,NC,0,0,0
46985200472753094222,User_5237,1700962186420,4,"Professional service, helpful staff, convenient location.",False,False,0x1847cd2c06908c:0x1057e7b533ad9c,Chipotle Mexican Grill,None,Retail Store,2.1,159,Mon-Fri 9AM-6PM,"2418 First St, Phoenix, IL",2,NC,0,0,0
54413141337530439901,User_3598,1653969047978,5,Expert landscaping services for your home. Free estimates available now.,False,False,0x21cea4ef6e74e2:0x17c3d3a038825b,Starbucks Coffee,Local electronics store,Electronics Store,2.6,364,Mon-Fri 9AM-6PM,"6222 Pine Rd, New York, CA",1,FL,0,1,1
90057591165187909526,User_4063,1655142105467,5,"Quality products, efficient service, satisfied with visit.",False,False,0x1d9fb29a873490:0x13b83a2c8bd77f,Walgreens Pharmacy,None,Mexican Restaurant,4.7,24,Mon-Fri 9AM-6PM,"1885 Pine Rd, Los Angeles, AZ",2,NC,0,0,0
51974333823132369491,User_3199,1681649997608,5,WIN BIG! Click this link to win thousands of dollars instantly!,False,False,0x1deb3168a09521:0x9c56fffabf068,Best Buy Electronics,None,Retail Store,4.3,264,Mon-Fri 9AM-6PM,"2101 First St, Los Angeles, CA",3,CA,1,0,0
92175520886517406733,User_8642,1648671908941,4,"Professional service, helpful staff, convenient location.",False,False,0x1fc9f8aed03dc1:0x1ee8200ce0835f,Whole Foods Market,Local retail store,Retail Store,1.1,79,Mon-Fri 9AM-6PM,"8372 First St, Chicago, TX",0,NC,0,0,0
20811457549254435929,User_6481,1670109207117,2,"Efficient service, quality work, professional atmosphere throughout.",False,False,0x762163d5eae99:0x1abedf9aa136fe,Whole Foods Market,Local supermarket,Supermarket,4.6,939,None,"3601 First St, Chicago, AZ",2,TX,0,0,0
89528116937233350469,User_2161,1648762706837,5,Horrible! The place was dirty and staff ignored customers completely.,False,False,0x165291ab87165d:0x1bc2e9c86f3fbe,Best Buy Electronics,None,Home Improvement,5.0,200,None,"2683 Oak Ave, Phoenix, AZ",2,CA,0,0,1
53076675736829407319,User_7852,1645619782970,3,Check out our amazing deals! Visit www.spamsite.com for exclusive offers!,False,False,0x10356794497ab3:0x117c0e1283c921,Bank of America,Local bank,Bank,4.9,762,None,"1672 Main St, Los Angeles, TX",2,NY,1,1,0
84808694532854616264,User_4328,1668316870383,3,"Helpful team, good value, would recommend to others.",False,False,0xa5d316389640d:0x220ab8be5c8b40,Walmart Supercenter,None,Bank,1.7,224,None,"5679 Pine Rd, New York, TX",2,TX,0,0,0
74291886497126238459,User_3336,1656548043957,5,"Nice service, friendly staff, will come back again.",False,False,0x9c34f6c8485c6:0xd1a50fc7bbde2,Best Buy Electronics,None,Supermarket,1.9,884,Mon-Fri 9AM-6PM,"9115 Second Ave, Los Angeles, TX",0,FL,0,0,0
23352811124107538051,User_1874,1684384998616,3,"Satisfied customer, good service, will return in future.",False,False,0x2178b2d34f815e:0x1a6beda8d037c8,KFC Restaurant,Local grocery store,Grocery Store,5.0,262,Mon-Fri 9AM-6PM,"2813 First St, Phoenix, AZ",2,OH,0,0,0
80246493794378545038,User_5856,1678920973210,4,"Efficient service, quality work, professional atmosphere throughout.",False,False,0xf453f6d5bf8d9:0xfd80839122abb,Starbucks Coffee,Local fried chicken,Fried Chicken,3.5,583,None,"5512 Second Ave, New York, IL",0,NC,0,0,0
44252553387391321048,User_3869,1657704940691,2,"Helpful team, good value, would recommend to others.",False,False,0x1776b40d2d552e:0x4499757e4920d,Chase Bank,Local gas station,Gas Station,5.0,485,None,"2028 First St, Houston, NY",2,TX,0,0,0
41809589029032435811,User_9519,1656485992013,3,"Good experience, fair prices, clean and organized facility.",False,False,0x1dc0e27ac8b639:0xca9c59fe52a6e,Walmart Supercenter,None,Bank,4.3,919,Mon-Fri 9AM-6PM,"6776 Main St, Los Angeles, AZ",2,PA,0,0,0
91280614244579126553,User_6877,1686283484460,2,Delicious homemade pastries baked fresh daily. Come taste the difference.,True,False,0x112ee873d03990:0x190e9cbded9805,Walgreens Pharmacy,None,Bank,4.3,904,None,"3217 Second Ave, Chicago, AZ",1,CA,0,1,0
61230640950013958063,User_7531,1651910722306,2,Great place to care for our children.,False,False,0x39581de0d2d23:0x18eb6ca6715b80,CRST WIC Office,None,Donut Shop,4.4,445,Mon-Fri 9AM-6PM,"6478 Main St, New York, NY",3,OH,0,0,0
98808413637908513700,User_6486,1700365927851,1,Worst experience ever! Food was cold and tasteless. Completely disappointed.,False,False,0x54a82f70d4c34:0x109a1e18c747a1,Subway Restaurant,Local bank,Bank,4.1,884,Mon-Fri 9AM-6PM,"3309 Second Ave, Houston, TX",2,NY,0,0,1
58653340734911636673,User_5425,1701196974491,4,Awful place! Long wait times and poor customer service. Total waste of time!,False,False,0x7f1613d6e677b:0x42cedfcfaf5e1,Chase Bank,None,Mexican Restaurant,3.2,95,Mon-Fri 9AM-6PM,"8162 First St, Houston, NY",4,MI,0,0,1
14861563302038861290,User_7509,1679377495106,4,Horrible! The place was dirty and staff ignored customers completely.,False,False,0x9085d93030687:0xe959cd8a54f96,Starbucks Coffee,None,Fried Chicken,4.7,411,None,"9024 Main St, Houston, NY",1,TX,0,0,1
39568787299807708761,User_1007,1646921522794,2,"Clean facility, organized staff, pleasant experience overall.",False,False,0xf9587fd16241f:0x9a524c3d1abe6,Walmart Supercenter,Local electronics store,Electronics Store,1.9,77,Mon-Fri 9AM-6PM,"9032 Pine Rd, Chicago, IL",2,TX,0,0,0
29328233370402528513,User_7481,1676617729649,1,Great place to care for our children.,False,False,0x129aff0ac164a1:0x7048c2d86a3d7,Best Buy Electronics,None,Electronics Store,4.7,927,Mon-Fri 9AM-6PM,"8286 Second Ave, Los Angeles, CA",0,TX,0,0,0
94651980776728240240,User_3988,1684384411161,2,Worst service! Staff was unprofessional and location was unclean throughout.,False,False,0x1f8b4ee0128646:0x14cfee7758c079,Taco Bell,None,Electronics Store,2.0,118,Mon-Fri 9AM-6PM,"3003 Second Ave, Chicago, TX",0,FL,0,0,1
94644943665581258624,User_8023,1685674805877,5,URGENT: Claim your reward now! Time is running out!,False,False,0x1f1370ca4a6b38:0x40c286fa17d4a,Best Buy Electronics,None,Fried Chicken,2.5,3,Mon-Fri 9AM-6PM,"2453 Main St, Los Angeles, CA",1,PA,1,0,0
16752255484878166845,User_6489,1684395418960,3,"Good food, reasonable prices, clean environment.",False,False,0x1690f2660bc19c:0x4d08b993a4022,Starbucks Coffee,Local gas station,Gas Station,3.2,548,Mon-Fri 9AM-6PM,"4499 Oak Ave, Houston, AZ",2,IL,0,0,0
24727605621485775014,User_4765,1699674389996,4,"Good experience, fair prices, clean and organized facility.",False,False,0x13f17c40ddc363:0x17b27d327b5aaa,Subway Restaurant,None,Bank,1.3,87,None,"7503 Second Ave, Phoenix, TX",4,NY,0,0,0
48584421996430357620,User_3933,1702135266007,4,"Good food, reasonable prices, clean environment.",False,False,0x60c676c84d406:0x1733959b6ffc38,CRST WIC Office,None,Fried Chicken,1.3,643,Mon-Fri 9AM-6PM,"7659 First St, Phoenix, AZ",1,NC,0,0,0
74670696804072563812,User_3521,1700424855757,2,"Good experience, fair prices, clean and organized facility.",False,False,0x196336d473bd7e:0x1ce8e144d39e18,Shell Gas Station,None,Bank,1.9,54,Mon-Fri 9AM-6PM,"589 Pine Rd, Houston, TX",2,PA,0,0,0
10706801686352931329,User_3045,1658896278654,5,"Quality products, efficient service, satisfied with visit.",False,False,0x1029b13cbc5628:0x80b46d6fa95b1,Pizza Hut,Local coffee shop,Coffee Shop,2.4,835,Mon-Fri 9AM-6PM,"3142 Oak Ave, Los Angeles, AZ",2,IL,0,0,0
44428502666285881029,User_4187,1662912858834,3,"Good food, reasonable prices, clean environment.",False,False,0x93ed720803c20:0x21cb228ebf6115,Dunkin' Donuts,None,Mexican Restaurant,2.4,172,Mon-Fri 9AM-6PM,"2915 First St, Phoenix, CA",3,FL,0,0,0
30332383672003704955,User_9265,1675811109527,4,Reliable plumbing services 24/7. Licensed and insured technicians available.,False,False,0x1950e66aaa0a4e:0x1df2c2ee534dd7,Dunkin' Donuts,Local pharmacy,Pharmacy,2.0,8,None,"2065 Second Ave, Phoenix, NY",3,CA,0,1,0
37379563091686072800,User_1768,1676210271741,5,"Nice service, friendly staff, will come back again.",False,False,0x6fe5218eaa892:0x1e092ff86d8e7d,Bank of America,Local retail store,Retail Store,2.3,110,None,"2942 Pine Rd, Phoenix, CA",3,GA,0,0,0
19675774355113247485,User_4901,1670195839710,3,High-quality car repair services. We fix all makes and models efficiently.,False,False,0x1c6537adc8dafd:0x93a22ff5d0960,Target Store,Local supermarket,Supermarket,2.8,631,Mon-Fri 9AM-6PM,"2099 Second Ave, Phoenix, TX",2,MI,0,1,0
79318525593756813990,User_1110,1663636901917,2,"Clean facility, organized staff, pleasant experience overall.",False,False,0x1d71a03378b2b8:0x1d74088e79d89c,Chase Bank,None,Coffee Shop,4.1,427,None,"5415 Second Ave, Phoenix, TX",2,GA,0,0,0
67889923833243577181,User_6535,1664661364725,5,"Satisfied customer, good service, will return in future.",False,False,0x1e7bb05b3871b2:0xcc50f41de8608,Walgreens Pharmacy,Local pharmacy,Pharmacy,1.7,132,Mon-Fri 9AM-6PM,"2044 Main St, Houston, IL",0,NY,0,0,0
14281296861251195949,User_4873,1684508062988,5,"Clean facility, organized staff, pleasant experience overall.",False,False,0xa15692a5a53a2:0x17cf1246ee2c14,Starbucks Coffee,None,Retail Store,2.7,756,None,"1744 Pine Rd, Chicago, IL",3,NC,0,0,0
94604765044029618217,User_9038,1671678757241,5,"Efficient service, quality work, professional atmosphere throughout.",False,False,0xf462cc5fcea4d:0x140af27d578c36,Subway Restaurant,Local bank,Bank,4.9,721,None,"6142 Pine Rd, Los Angeles, NY",2,TX,0,0,0
25059110780195001972,User_3190,1697647638482,1,"Satisfied customer, good service, will return in future.",False,True,0xb627929ca63b7:0xbf2ff0f1c0ea5,Starbucks Coffee,None,Government Office,3.0,209,Mon-Fri 9AM-6PM,"7688 Pine Rd, New York, AZ",0,GA,0,0,0
63492821038179816209,User_8865,1664464024141,3,"Good food, reasonable prices, clean environment.",False,False,0x81c68f816289b:0x670b14323d31a,Chase Bank,None,Coffee Shop,3.0,795,Mon-Fri 9AM-6PM,"7531 First St, Phoenix, CA",2,OH,0,0,0
27715341476147590927,User_8680,1646044144509,4,"Professional service, helpful staff, convenient location.",False,False,0x2130007b448f37:0xdfaa1ac448371,KFC Restaurant,Local bank,Bank,1.7,159,Mon-Fri 9AM-6PM,"9387 Second Ave, Los Angeles, TX",3,CA,0,0,0
20794605505580306139,User_5967,1676369719154,4,Fresh organic produce available daily. Visit our farmer's market booth.,False,False,0x219f7c3318dadc:0xc16f0f3a39cfd,KFC Restaurant,None,Donut Shop,2.7,501,Mon-Fri 9AM-6PM,"7686 First St, Los Angeles, CA",3,IL,0,1,0
57427385475236751262,User_5276,1661892076359,4,"Nice service, friendly staff, will come back again.",False,False,0x162f6a8117b6e4:0x3a384151b6f5f,CVS Pharmacy,None,Fried Chicken,1.7,179,Mon-Fri 9AM-6PM,"2755 Main St, Chicago, CA",2,MI,0,0,0
82139008452411881982,User_2843,1671980112813,4,"Nice service, friendly staff, will come back again.",False,False,0x1f2b035ea8ccc0:0x15168ab2ac7d7b,Walmart Supercenter,None,Mexican Restaurant,1.8,39,Mon-Fri 9AM-6PM,"4446 Second Ave, Houston, AZ",3,GA,0,0,0
99718009428174941120,User_8182,1685445160530,2,"Good experience, fair prices, clean and organized facility.",False,False,0x1e5d33713d9505:0x1b927790f29148,Bank of America,None,Coffee Shop,4.2,834,Mon-Fri 9AM-6PM,"3409 Main St, Chicago, IL",1,OH,0,0,0
57479195050580369838,User_2793,1647266774703,3,"Satisfied customer, good service, will return in future.",False,False,0x1c7cddcfa67941:0x1ae7be920d5087,Starbucks Coffee,None,Government Office,4.8,768,Mon-Fri 9AM-6PM,"493 Main St, Chicago, CA",1,NC,0,0,0
43633010808721066324,User_1080,1669241263618,5,Best service ever! Contact us at 555-SCAM for incredible deals!,True,False,0x19f7309150f209:0x1248a39a9087f4,Walmart Supercenter,None,Fast Food,2.6,771,Mon-Fri 9AM-6PM,"976 Main St, Phoenix, NY",0,OH,1,0,0
45293883937140970254,User_1685,1680169411113,4,"Good experience, fair prices, clean and organized facility.",True,True,0xfb8c71339e99b:0xa38b8fb20a822,Costco Wholesale,None,Fried Chicken,3.1,677,None,"5039 Second Ave, New York, CA",2,IL,0,0,0
15247184459560702709,User_7468,1678040789258,2,High-quality car repair services. We fix all makes and models efficiently.,False,True,0x1ea7145822b48c:0x2360fd02a85542,Taco Bell,Local supermarket,Supermarket,4.9,739,Mon-Fri 9AM-6PM,"1181 Main St, Los Angeles, AZ",2,TX,0,1,0
24321369325311617540,User_4749,1675221302650,2,"Clean facility, organized staff, pleasant experience overall.",False,False,0xa564cc6240b1e:0x46b067d70606f,Dunkin' Donuts,None,Pharmacy,2.0,77,Mon-Fri 9AM-6PM,"2658 Main St, Los Angeles, TX",3,OH,0,0,0
68327753711849279562,User_4781,1673454537336,3,"Nice service, friendly staff, will come back again.",False,True,0x799a3c60d5e31:0xc8eb780f02ca7,Walgreens Pharmacy,None,Home Improvement,3.1,968,Mon-Fri 9AM-6PM,"5709 Pine Rd, Chicago, CA",3,NY,0,0,0
62876749239299361966,User_1530,1642067642362,2,"Efficient service, quality work, professional atmosphere throughout.",False,False,0x20214c111c9f78:0xd6ac16e34d17f,KFC Restaurant,None,Fried Chicken,3.5,380,Mon-Fri 9AM-6PM,"5802 Pine Rd, Chicago, TX",3,FL,0,0,0
30409939272882304070,User_5114,1668748187208,1,"Good experience, fair prices, clean and organized facility.",False,False,0x11ee5ebe78d1ca:0xc63e10ad3a992,Target Store,Local government office,Government Office,4.1,93,Mon-Fri 9AM-6PM,"7043 Second Ave, New York, AZ",0,CA,0,0,0
72096239501719494001,User_2759,1680286128366,1,"Efficient service, quality work, professional atmosphere throughout.",False,False,0xb70d8becd4ff0:0x1255c1b291c811,Starbucks Coffee,None,Retail Store,3.9,341,None,"883 Pine Rd, Chicago, AZ",4,GA,0,0,0
35836825777726821649,User_2871,1656904036931,1,Reliable plumbing services 24/7. Licensed and insured technicians available.,False,False,0x3ba473475187e:0x9eb69fa37f909,Taco Bell,Local supermarket,Supermarket,5.0,823,Mon-Fri 9AM-6PM,"3382 Second Ave, Houston, CA",3,GA,0,1,0
48349552614830453482,User_2049,1656133310093,5,Poor quality! Everything was broken or not working properly. So annoying!,False,False,0x1bb73dab2888b6:0x1cfefab62293de,Walgreens Pharmacy,None,Home Improvement,1.5,458,Mon-Fri 9AM-6PM,"7757 Main St, Chicago, NY",0,IL,0,0,1
59740502825941473892,User_1049,1655233218338,4,Awful place! Overcharged for poor service. Would never recommend this place!,False,False,0x1dd8f53dd8a8be:0x214a0023fbb843,Taco Bell,None,Restaurant,4.7,803,Mon-Fri 9AM-6PM,"8174 Oak Ave, New York, CA",1,GA,0,0,1
72987814531903544974,User_5794,1667203328460,5,Great coffee shop! Try our new seasonal menu items available now.,False,False,0x92081797d70f2:0xdddf067e5b7eb,Whole Foods Market,Local electronics store,Electronics Store,2.7,216,Mon-Fri 9AM-6PM,"8544 Second Ave, Phoenix, IL",2,CA,0,1,0
24886769791345984212,User_2097,1699885587770,5,"Good food, reasonable prices, clean environment.",False,False,0x207bb076a5cff0:0x1e91992f2801ae,CRST WIC Office,Local retail store,Retail Store,1.7,92,Mon-Fri 9AM-6PM,"2694 Main St, Chicago, NY",3,NC,0,0,0
29990521259385909617,User_7051,1691179084608,5,"Satisfied customer, good service, will return in future.",True,False,0x4451a9b2e291a:0x1e504d5fe67af4,Costco Wholesale,Local fried chicken,Fried Chicken,3.2,641,Mon-Fri 9AM-6PM,"4847 Second Ave, New York, NY",4,OH,0,0,0
38317669748427615111,User_3633,1648545033839,4,"Professional service, helpful staff, convenient location.",False,False,0x3ebfb937f46eb:0x9133b2ec8f11e,KFC Restaurant,Local electronics store,Electronics Store,1.2,27,None,"867 First St, Houston, IL",1,CA,0,0,0
43981093497906222640,User_7230,1647710076849,3,"Good food, reasonable prices, clean environment.",False,False,0x1ce128ea007d82:0x16bfe3cf1ad726,Chipotle Mexican Grill,None,Fried Chicken,3.7,574,Mon-Fri 9AM-6PM,"2564 First St, Houston, AZ",3,GA,0,0,0
14927761174580065947,User_6810,1689224836304,2,Great coffee shop! Try our new seasonal menu items available now.,False,False,0xca4fc2193beb6:0x202733515e6067,Whole Foods Market,None,Fried Chicken,4.2,567,Mon-Fri 9AM-6PM,"5560 First St, Chicago, NY",2,GA,0,1,1
77167858535489272944,User_3977,1685202653586,1,"Satisfied customer, good service, will return in future.",False,False,0x17216494472189:0x45f6212ada534,Chase Bank,None,Home Improvement,2.1,524,Mon-Fri 9AM-6PM,"1161 First St, New York, CA",2,CA,0,0,0
88863838149688751998,User_9957,1641532318750,4,Horrible experience! Nothing worked as expected. Complete disappointment here!,False,False,0x2312b6c7f709c9:0x1032e0e6f5a03e,Chipotle Mexican Grill,None,Retail Store,2.9,771,Mon-Fri 9AM-6PM,"9962 Second Ave, New York, TX",0,CA,0,0,1
85870465895763999046,User_5067,1685481385119,5,"Professional service, helpful staff, convenient location.",False,False,0x390f989c0ae93:0x985f5fc420d97,Walgreens Pharmacy,Local fast food,Fast Food,4.9,45,Mon-Fri 9AM-6PM,"5362 Second Ave, Phoenix, NY",1,NY,0,0,0
60737335313302442084,User_9119,1658796312833,2,WIN BIG! Click this link to win thousands of dollars instantly!,False,False,0x593107d20ce1a:0x1bbb6a1d1b72ce,Pizza Hut,Local government office,Government Office,4.0,919,Mon-Fri 9AM-6PM,"1170 Second Ave, Los Angeles, IL",2,MI,1,0,0
84558620185053861710,User_9864,1644128317511,5,"Efficient service, quality work, professional atmosphere throughout.",False,False,0xaccc56e517a08:0xdffc27bbf594c,Pizza Hut,None,Home Improvement,3.5,942,Mon-Fri 9AM-6PM,"6269 Pine Rd, Phoenix, TX",2,NC,0,0,0
